"seed_ID","study_ID","year","long_cite","Study_type_.OR.R.","FYI...inclusion.notes","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","lang_used","infant_type","mean_age","stimulus_type_.M.A.","coding_type_.A.L.H.R.","p_ex","p_inc","p_t","p_ratio","data_approximated_.Y.N.","notes","ES_measure","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SE_1","SD_2","SE_2","t","binomial_two.tailed_test","F","reported_d","excel_calculated_d","diff_means"
"LTScram","0 - LTScram",1961,"Fantz, R. The origin of form perception. Scientific American, 1961, 204, 66-72.","OR","","Y",NA,"p70","scrambled 3.5 mo","0LTS3","eye-tracking","test_only","LT","looking_time","within_two","","","typical",106.54,"M","L",NA,49,NA,NA,"Y","note : repartition between condition is not given so assume equal number in groups ; no statistics","raw_mean_diff","face","scrambled",8,NA,NA,NA,43.07,44.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92
"LTScram","0 - LTScram",1961,"Fantz, R. The origin of form perception. Scientific American, 1961, 204, 66-72.","OR","","Y",NA,"p70","blank 3.5 mo","0LTS3","eye-tracking","test_only","LT","looking_time","within_two","","","typical",106.54,"M","L",NA,49,NA,NA,"Y","note : repartition between condition is not given so assume equal number in groups ; no statistics","raw_mean_diff","face","blank",8,NA,NA,NA,43.07,15.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.95
"LTScram","0 - LTScram",1961,"Fantz, R. The origin of form perception. Scientific American, 1961, 204, 66-72.","OR","","Y",NA,"p70","scrambled 4.5 mo","0LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",140.024,"M","L",NA,49,NA,NA,"Y","note : repartition between condition is not given so assume equal number in groups ; no statistics","raw_mean_diff","face","scrambled",8,NA,NA,NA,38.46,32.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64
"LTScram","0 - LTScram",1961,"Fantz, R. The origin of form perception. Scientific American, 1961, 204, 66-72.","OR","","Y",NA,"p70","blank 4.5 mo","0LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",140.024,"M","L",NA,49,NA,NA,"Y","note : repartition between condition is not given so assume equal number in groups ; no statistics","raw_mean_diff","face","blank",8,NA,NA,NA,38.46,15.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.08
"LTScram","0 - LTScram",1961,"Fantz, R. The origin of form perception. Scientific American, 1961, 204, 66-72.","OR","","Y",NA,"p70","scrambled 5.5 mo","0LTS5","eye-tracking","test_only","LT","looking_time","within_two","","","typical",170.464,"M","L",NA,49,NA,NA,"Y","note : repartition between condition is not given so assume equal number in groups ; no statistics","raw_mean_diff","face","scrambled",8,NA,NA,NA,35.12,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82
"LTScram","0 - LTScram",1961,"Fantz, R. The origin of form perception. Scientific American, 1961, 204, 66-72.","OR","","Y",NA,"p70","blank 5.5 mo","0LTS5","eye-tracking","test_only","LT","looking_time","within_two","","","typical",170.464,"M","L",NA,49,NA,NA,"Y","note : repartition between condition is not given so assume equal number in groups ; no statistics","raw_mean_diff","face","blank",8,NA,NA,NA,35.12,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.18
"LTScram","9 - LTScram",1966,"Kagan, J., Henker, B. A., Hen-Tov, A., Levine, J., & Lewis, M. (1966). Infants’ differential reactions to familiar and distorted faces. Child Development, 37(3), 519–532.","R","xp 1 ; xp 2 excluded (smiling and heart rate collected)","Y",NA,"1","Scrambled","9LTS","eye-tracking","test_only","LT","looking_time","within_two","","","typical",121.76,"M","L",NA,34,34,1,"N","3D face ; average of boys and girls ; no SD","raw_mean_diff","face","scrambled",34,NA,NA,NA,23.75,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15
"LTScram","9 - LTScram",1966,"Kagan, J., Henker, B. A., Hen-Tov, A., Levine, J., & Lewis, M. (1966). Infants’ differential reactions to familiar and distorted faces. Child Development, 37(3), 519–532.","R","","Y",NA,"1","No eyes","9LTS","eye-tracking","test_only","LT","looking_time","within_two","","","typical",121.76,"M","L",NA,34,34,1,"N","3D face ; average of boys and girls ; no SD","raw_mean_diff","face","no eyes",34,NA,NA,NA,23.75,20.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
"LTScram","9 - LTScram",1966,"Kagan, J., Henker, B. A., Hen-Tov, A., Levine, J., & Lewis, M. (1966). Infants’ differential reactions to familiar and distorted faces. Child Development, 37(3), 519–532.","R","","Y",NA,"1","Blank","9LTS","eye-tracking","test_only","LT","looking_time","within_two","","","typical",121.76,"M","L",NA,34,34,1,"N","3D face ; average of boys and girls ; no SD","raw_mean_diff","face","blank",34,NA,NA,NA,23.75,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95
"LTScram","2 - LTScram",1968,"Koopman, P. R., & Ames, E. W. (1968). Infants’ preferences for facial arrangements: A failure to replicate. Child Development, 481–487.","R","xp 1 (note that both a single and paired-comparison procedure were used, but only the single procedure is reported here) ; not xp 2 (it is paired)","Y",NA,"1","scrambled","2LTS1","eye-tracking","test_only","LT","looking_time","within_two","","","typical",74,"M","L",7,24,31,0.7741935484,"N","no statistics","raw_mean_diff","face","scrambled",24,NA,NA,NA,53.1,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"LTScram","2 - LTScram",1968,"Koopman, P. R., & Ames, E. W. (1968). Infants’ preferences for facial arrangements: A failure to replicate. Child Development, 481–487.","R","","Y",NA,"1","scrambled symetrical","2LTS1","eye-tracking","test_only","LT","looking_time","within_two","","","typical",74,"M","L",7,24,31,0.7741935484,"N","no statistics","raw_mean_diff","face","scrambled symetrical",24,NA,NA,NA,53.1,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","all ; compare schematic face/scrambled ; and photo face/scrambled","Y",NA,"1","schematic 3 mo","3LTS3","eye-tracking","test_only","LT","looking_time","within_two","","","typical",84,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","shematic face","schematic scrambled",30,NA,NA,NA,5.725,5.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","photos 3 mo","3LTS3","eye-tracking","test_only","LT","looking_time","within_two","","","typical",84,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","photo face","photo scrambled",30,NA,NA,NA,7.295,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","schematic 6 mo","3LTS6","eye-tracking","test_only","LT","looking_time","within_two","","","typical",168,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","shematic face","schematic scrambled",30,NA,NA,NA,5.865,4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","photos 6 mo","3LTS6","eye-tracking","test_only","LT","looking_time","within_two","","","typical",168,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","photo face","photo scrambled",30,NA,NA,NA,6.155,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","schematic 9 mo","3LTS9","eye-tracking","test_only","LT","looking_time","within_two","","","typical",252,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","shematic face","schematic scrambled",30,NA,NA,NA,4.725,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","photos 9 mo","3LTS9","eye-tracking","test_only","LT","looking_time","within_two","","","typical",252,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","photo face","photo scrambled",30,NA,NA,NA,4.77,3.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","schematic 13 mo","3LTS13","eye-tracking","test_only","LT","looking_time","within_two","","","typical",399,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","shematic face","schematic scrambled",30,NA,NA,NA,3.975,3.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
"LTScram","3 - LTScram",1969,"Lewis, M. (1969). Infants’ responses to facial stimuli during the first year of life. Developmental Psychology, 1(2), 75.","R","","Y",NA,"","photos 13 mo","3LTS13","eye-tracking","test_only","LT","looking_time","within_two","","","typical",399,"A","L",NA,30,NA,NA,"Y","average boys and girls","raw_mean_diff","photo face","photo scrambled",30,NA,NA,NA,4.305,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","all","Y",NA,"","Drawing 4 w","6LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",28,"A","L",17,10,27,0.3703703704,"N","","raw_mean_diff","photo","Drawing",10,NA,NA,NA,9.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Schematic 4 w","6LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",28,"A","L",17,10,27,0.3703703704,"N","","raw_mean_diff","photo","schematic",10,NA,NA,NA,9.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Scrambled 4 w","6LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",28,"A","L",17,10,27,0.3703703704,"N","","raw_mean_diff","photo","Scrambled",10,NA,NA,NA,9.3,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Eyes 4 w","6LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",28,"A","L",17,10,27,0.3703703704,"N","","raw_mean_diff","photo","Eyes",10,NA,NA,NA,9.3,6.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Mouth-nose 4 w","6LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",28,"A","L",17,10,27,0.3703703704,"N","","raw_mean_diff","photo","Mouth-nose",10,NA,NA,NA,9.3,4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Blank 4 w","6LTS4","eye-tracking","test_only","LT","looking_time","within_two","","","typical",28,"A","L",17,10,27,0.3703703704,"N","","raw_mean_diff","photo","Blank",10,NA,NA,NA,9.3,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Drawing 10 w","6LTS10","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70,"A","L",4,10,14,0.7142857143,"N","","raw_mean_diff","photo","Drawing",10,NA,NA,NA,13.62,11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Schematic 10 w","6LTS10","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70,"A","L",4,10,14,0.7142857143,"N","","raw_mean_diff","photo","schematic",10,NA,NA,NA,13.62,11.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Scrambled 10 w","6LTS10","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70,"A","L",4,10,14,0.7142857143,"N","","raw_mean_diff","photo","Scrambled",10,NA,NA,NA,13.62,12.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Eyes 10 w","6LTS10","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70,"A","L",4,10,14,0.7142857143,"N","","raw_mean_diff","photo","Eyes",10,NA,NA,NA,13.62,8.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Mouth-nose 10 w","6LTS10","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70,"A","L",4,10,14,0.7142857143,"N","","raw_mean_diff","photo","Mouth-nose",10,NA,NA,NA,13.62,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Blank 10 w","6LTS10","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70,"A","L",4,10,14,0.7142857143,"N","","raw_mean_diff","photo","Blank",10,NA,NA,NA,13.62,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.57
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Drawing 16 w","6LTS16","eye-tracking","test_only","LT","looking_time","within_two","","","typical",112,"A","L",6,10,16,0.625,"N","","raw_mean_diff","photo","Drawing",10,NA,NA,NA,14.57,12.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Schematic 16 w","6LTS16","eye-tracking","test_only","LT","looking_time","within_two","","","typical",112,"A","L",6,10,16,0.625,"N","","raw_mean_diff","photo","schematic",10,NA,NA,NA,14.57,12.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Scrambled 16 w","6LTS16","eye-tracking","test_only","LT","looking_time","within_two","","","typical",112,"A","L",6,10,16,0.625,"N","","raw_mean_diff","photo","Scrambled",10,NA,NA,NA,14.57,11.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Eyes 16 w","6LTS16","eye-tracking","test_only","LT","looking_time","within_two","","","typical",112,"A","L",6,10,16,0.625,"N","","raw_mean_diff","photo","Eyes",10,NA,NA,NA,14.57,10.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Mouth-nose 16 w","6LTS16","eye-tracking","test_only","LT","looking_time","within_two","","","typical",112,"A","L",6,10,16,0.625,"N","","raw_mean_diff","photo","Mouth-nose",10,NA,NA,NA,14.57,9.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75
"LTScram","6 - LTScram",1969,"Wilcox, B. M. (1969). Visual preferences of human infants for representations of the human face. Journal of Experimental Child Psychology, 7(1), 10–20.","R","","Y",NA,"","Blank 16 w","6LTS16","eye-tracking","test_only","LT","looking_time","within_two","","","typical",112,"A","L",6,10,16,0.625,"N","","raw_mean_diff","photo","Blank",10,NA,NA,NA,14.57,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02
"LTScram","1 - LTScram",1976,"Haaf, R. A., & Brown, C. J. (1976). Infants’ response to facelike patterns: Developmental changes between 10 and 15 weeks of age. Journal of Experimental Child Psychology, 22(1), 155–160.","R","only high complexity condition","Y",NA,"1","high complexity 10 w","","eye-tracking","test_only","LT","looking_time","within_two","","","typical",70.22,"M","L",26,36,62,0.5806451613,"Y","no statistics","raw_mean_diff","face","scrambled",36,NA,NA,NA,57.8,52.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28
"LTScram","1 - LTScram",1976,"Haaf, R. A., & Brown, C. J. (1976). Infants’ response to facelike patterns: Developmental changes between 10 and 15 weeks of age. Journal of Experimental Child Psychology, 22(1), 155–160.","R","","Y",NA,"1","high complexity 15 w","","eye-tracking","test_only","LT","looking_time","within_two","","","typical",104.785,"M","L",13,36,49,0.7346938776,"Y","","raw_mean_diff","face","scrambled",36,NA,NA,NA,56.38,43.88,NA,NA,NA,NA,4.23,NA,NA,NA,1.011163403,12.5
"LTScram","4 - LTScram",1981,"MAURER, D., & BARRERA, M. (1981). INFANTS PERCEPTION OF NATURAL AND DISTORTED ARRANGEMENTS OF A SCHEMATIC FACE. Child Development, 52(1), 196–202. http://doi.org/10.2307/1129230","R","xp 1 ; xp 2 excluded (used habituation and novelty looking) ","Y",NA,"1","1 mo scrambled sym","4LTS1","eye-tracking","test_only","LT","looking_time","within_two","","","typical",36,"A","L",6,35,41,0.8536585366,"Y","no statistics","raw_mean_diff","face","scrambled sym",20,NA,NA,NA,23.42,20.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31
"LTScram","4 - LTScram",1981,"MAURER, D., & BARRERA, M. (1981). INFANTS PERCEPTION OF NATURAL AND DISTORTED ARRANGEMENTS OF A SCHEMATIC FACE. Child Development, 52(1), 196–202. http://doi.org/10.2307/1129230","R","","Y",NA,"","1 mo scrambled","4LTS1","eye-tracking","test_only","LT","looking_time","within_two","","","typical",36,"A","L",6,35,41,0.8536585366,"Y","no statistics","raw_mean_diff","face","scrambled",20,NA,NA,NA,23.42,21.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77
"LTScram","4 - LTScram",1981,"MAURER, D., & BARRERA, M. (1981). INFANTS PERCEPTION OF NATURAL AND DISTORTED ARRANGEMENTS OF A SCHEMATIC FACE. Child Development, 52(1), 196–202. http://doi.org/10.2307/1129230","R","","Y",NA,"1","2 mo scrambled sym","4LTS2","eye-tracking","test_only","LT","looking_time","within_two","","","typical",66,"A","L",6,35,41,0.8536585366,"Y","no statistics","raw_mean_diff","face","scrambled sym",15,NA,NA,NA,73.33,37.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.39
"LTScram","4 - LTScram",1981,"MAURER, D., & BARRERA, M. (1981). INFANTS PERCEPTION OF NATURAL AND DISTORTED ARRANGEMENTS OF A SCHEMATIC FACE. Child Development, 52(1), 196–202. http://doi.org/10.2307/1129230","R","","Y",NA,"","2 mo scrambled","4LTS2","eye-tracking","test_only","LT","looking_time","within_two","","","typical",66,"A","L",6,35,41,0.8536585366,"Y","no statistics","raw_mean_diff","face","scrambled",15,NA,NA,NA,73.33,40.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.58
"LTScram","5 - LTScram",1996,"Valenza, E., Simion, F., Cassia, V. M., & Umilta, C. (1996). Face preference at birth. Journal of Experimental Psychology-Human Perception and Performance, 22(4), 892–903. http://doi.org/10.1037/0096-1523.22.4.892","R","only xp 1B (others are pairs of stimuli) ; note they are both face-like ","Y",NA,"1B","","","eye-tracking","test_only","LT","looking_time","between","","","typical",2.666666667,"A","R",9,32,41,0.7804878049,"N","","raw_mean_diff","face-like","face-like inverted",14,18,NA,NA,120.3,49.3,NA,NA,NA,NA,2.876,NA,NA,NA,1.128060009,71
"IntAct","IntAct - 0",1995,"Gergely, G., Nádasdy, Z., Csibra, G., & Bíró, S. (1995). Taking the intentional stance at 12 months of age. Cognition, 56(2), 165–193.","OR","only rational habituation group","Y",NA,"1","","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",369.6,"A","L",30,30,60,0.5,"N","calculated looking time test from dishab and hab","sd_mean_diff","rational approach (old action)","not rational approach (new action)",30,NA,NA,NA,14.7,10.2,6.80167760074976,NA,4.82091666666667,NA,NA,NA,NA,NA,NA,4.5
"IntAct","IntAct - 1",1999,"Csibra, G., Gergely, G., Biro, S., Koos, O., & Brockbank, M. (1999). Goal attribution without agency cues: the perception of “pure reason” in infancy. Cognition, 72(3), 237–267. http://doi.org/10.1016/S0010-0277(99)00039-6","R","xp 1 ; not xp 2 ; not xp 3","Y",NA,"1","9 mo","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",264.6,"A","L",26,48,74,0.6486486486,"Y","looking time test phase - combined SDs","sd_mean_diff","rational approach (old action)","not rational approach (new action)",24,NA,NA,NA,31.4,16.5,34.33,NA,16.73,NA,NA,NA,4.58,NA,NA,14.9
"IntAct","IntAct - 1",1999,"Csibra, G., Gergely, G., Biro, S., Koos, O., & Brockbank, M. (1999). Goal attribution without agency cues: the perception of “pure reason” in infancy. Cognition, 72(3), 237–267. http://doi.org/10.1016/S0010-0277(99)00039-6","R","","Y",NA,"1","6 mo","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",188.3,"A","L",29,24,53,0.4528301887,"Y","looking time test phase - combined SDs","sd_mean_diff","rational approach (old action)","not rational approach (new action)",24,NA,NA,NA,20.5,18.4,11.07,NA,12.7,NA,NA,NA,NA,NA,NA,2.1
"IntAct","IntAct - 3",2004,"Sodian, B., Schoeppner, B., & Metz, U. (2004). Do infants apply the principle of rational action to human agents? Infant Behavior & Development, 27(1), 31–41. http://doi.org/10.1016/j.infbeh.2003.05.006","R","note : uses more complex stimuli on older infants ; xp 1 and xp 2","Y",NA,"1","experimental condition only","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",413.92,"A","L",16,25,41,0.6097560976,"N","looking time test phase","sd_mean_diff","not rational approach (old action)","rational approch (new action)",16,NA,NA,NA,9.39,6.45,1.7,NA,2.18,NA,NA,NA,NA,NA,NA,2.94
"IntAct","IntAct - 3",2004,"Sodian, B., Schoeppner, B., & Metz, U. (2004). Do infants apply the principle of rational action to human agents? Infant Behavior & Development, 27(1), 31–41. http://doi.org/10.1016/j.infbeh.2003.05.006","R","","Y",NA,"2","experimental condition only","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",360.11,"A","L",29,27,56,0.4821428571,"N","looking time test phase","sd_mean_diff","not rational approach (old action)","rational approch (new action)",27,NA,NA,NA,13.51,7.05,2.27,NA,2.42,NA,NA,NA,NA,NA,NA,6.46
"IntAct","IntAct - 2",2005,"Phillips, A. T., & Wellman, H. M. (2005). Infants’ understanding of object-directed action. Cognition, 98(2), 137–155. http://doi.org/10.1016/j.cognition.2004.11.005 ","R","xp 1 ; xp 2 ","Y",NA,"1","experimental condition only","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",362.84,"M","H",8,24,32,0.75,"N","","sd_mean_diff","not rational approach (old action)","rational approch (new action)",24,NA,NA,NA,7.9,6.6,3.65532333645736,NA,3.11941666666667,NA,NA,NA,NA,NA,NA,1.3
"IntAct","IntAct - 2",2005,"Phillips, A. T., & Wellman, H. M. (2005). Infants’ understanding of object-directed action. Cognition, 98(2), 137–155. http://doi.org/10.1016/j.cognition.2004.11.005 ","R","","Y",NA,"2","experimental condition only","","eye-tracking","habituation","LT","looking_time","within_two","","","typical",367.28,"A","H",11,24,35,0.6857142857,"N","","sd_mean_diff","not rational approach (old action)","rational approch (new action)",24,NA,NA,NA,9.3,6.8,4.30310215557638,NA,3.21394444444444,NA,NA,NA,NA,NA,NA,2.5
"GrSoc","0 - GrSoc",2007,"Hamlin, J. K., Wynn, K., & Bloom, P. (2007). Social evaluation by preverbal infants. Nature, 450(7169), 557–U13. http://doi.org/10.1038/nature06288","OR","xp 1 ; not xp 2 (no social interaction) ; xp 3 (but note it compares with a neutral)","Y",NA,"1","6 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",187.64,"M","H",2,12,14,0.8571428571,"N","","binom","grab helper","grab non-helper",12,NA,NA,NA,12,0,NA,NA,NA,NA,NA,2e-04,NA,NA,NA,12
"GrSoc","0 - GrSoc",2007,"Hamlin, J. K., Wynn, K., & Bloom, P. (2007). Social evaluation by preverbal infants. Nature, 450(7169), 557–U13. http://doi.org/10.1038/nature06288","OR","","Y",NA,"1","10 mo","","behavior","habituation","FC","target_selection","within_two","","","typical",299.96,"M","H",2,16,18,0.8888888889,"N","","binom","grab helper","grab non-helper",16,NA,NA,NA,14,2,NA,NA,NA,NA,NA,0.002,NA,NA,NA,12
"GrSoc","0 - GrSoc",2007,"Hamlin, J. K., Wynn, K., & Bloom, P. (2007). Social evaluation by preverbal infants. Nature, 450(7169), 557–U13. http://doi.org/10.1038/nature06288","R","","Y",NA,"3","6 mo helper vs neutral","","behavior","habituation","FC","target_selection","within_two","","","typical",180.2,"M","H",7,16,23,0.6956521739,"N","","binom","grab helper","grab neutral",8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,0.035,NA,NA,NA,6
"GrSoc","0 - GrSoc",2007,"Hamlin, J. K., Wynn, K., & Bloom, P. (2007). Social evaluation by preverbal infants. Nature, 450(7169), 557–U13. http://doi.org/10.1038/nature06288","R","","Y",NA,"","6 mo neutral vs hinderer","","behavior","habituation","FC","target_selection","within_two","","","typical",180.2,"M","H",7,16,23,0.6956521739,"N","","binom","grab neutral","grab hinderer",8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,0.035,NA,NA,NA,6
"GrSoc","0 - GrSoc",2007,"Hamlin, J. K., Wynn, K., & Bloom, P. (2007). Social evaluation by preverbal infants. Nature, 450(7169), 557–U13. http://doi.org/10.1038/nature06288","R","","Y",NA,"3","10 mo helper vs neutral","","behavior","habituation","FC","target_selection","within_two","","","typical",300.96,"M","H",1,16,17,0.9411764706,"N","","binom","grab helper","grab neutral",8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,0.035,NA,NA,NA,6
"GrSoc","0 - GrSoc",2007,"Hamlin, J. K., Wynn, K., & Bloom, P. (2007). Social evaluation by preverbal infants. Nature, 450(7169), 557–U13. http://doi.org/10.1038/nature06288","R","","Y",NA,"","10 mo neutral vs hinderer","","behavior","habituation","FC","target_selection","within_two","","","typical",300.96,"M","H",1,16,17,0.9411764706,"N","","binom","grab neutral","grab hinderer",8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,0.035,NA,NA,NA,6
