UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XIntAct - 68,"Butterfill, S. (2012). Joint Action and Development. Philosophical Quarterly, 62(246), 23–47. http://doi.org/10.1111/j.1467-9213.2011.00005.x",database_search,yes,x,,,,,,,Joint Action and Development,,"Butterfill, Stephen",Philosophical Quarterly,,,,10.1111/j.1467-9213.2011.00005.x,,,,2012,
XIntAct - 69,"Butterfill, S. A. (2013). Interacting mindreaders. Philosophical Studies, 165(3), 841–863. http://doi.org/10.1007/s11098-012-9980-x",database_search,yes,x,,,,,,,Interacting mindreaders,,"Butterfill, Stephen A.",Philosophical Studies,,,,10.1007/s11098-012-9980-x,,,,2013,
XIntAct - 70,"Cacchione, T., & Amici, F. (2015). Cohesion as a Principle for Perceiving Objecthood Does It Apply to Animate Agents? Swiss Journal of Psychology, 74(4), 217–228. http://doi.org/10.1024/1421-0185/a000164",database_search,no,x,,,,,,,Cohesion as a Principle for Perceiving Objecthood Does It Apply to Animate Agents?,,"Cacchione, Trix; Amici, Federica",Swiss Journal of Psychology,,,,10.1024/1421-0185/a000164,,,,2015,
XIntAct - 71,"Callaghan, T. C., Rochat, P., MacGillivray, T., & MacLellan, C. (2004). Modeling referential actions in 6-to 18-month-old infants: A precursor to symbolic understanding. Child Development, 75(6), 1733–1744. http://doi.org/10.1111/j.1467-8624.2004.00813.x",database_search,no,x,,,,,,,Modeling referential actions in 6-to 18-month-old infants: A precursor to symbolic understanding,,"Callaghan, T. C.; Rochat, P.; MacGillivray, T.; MacLellan, C.",Child Development,,,,10.1111/j.1467-8624.2004.00813.x,,,,2004,
XIntAct - 72,"Cappuccio, M. L. (2014). Inference or Familiarity? The Embodied Roots of Social Cognition. Synthesis Philosophica, 29(2), 253–272.",database_search,no,x,,,,,,,Inference or Familiarity? The Embodied Roots of Social Cognition,,"Cappuccio, Massimiliano L.",Synthesis Philosophica,,,,,,,,2014,
XIntAct - 73,"Carey, S., & Spelke, E. (1996). Science and core knowledge. Philosophy of Science, 63(4), 515–533. http://doi.org/10.1086/289971",database_search,no,x,,,,,,,Science and core knowledge,,"Carey, S.; Spelke, E.",Philosophy of Science,,,,10.1086/289971,,,,1996,
XIntAct - 74,"Carey, S. (1999). Sources of conceptual change. In E. K. Scholnick, K. Nelson, S. A. Gelman, & P. H. Miller (Eds.), Conceptual Development: Piaget’s Legacy (pp. 293–326). ",database_search,no,x,,,,,,,Sources of conceptual change,,"Carey, S.",Conceptual Development: Piaget's Legacy,,,,,,,,1999,
XIntAct - 75,"Carey, S., & Sarnecka, B. W. (2006). The development of human conceptual representations: A case study. In Y. Munakata & M. H. Johnson (Eds.), Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi (pp. 473–496).",database_search,no,x,,,,,,,The development of human conceptual representations: A case study,,"Carey, Susan; Sarnecka, Barbara W.",Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi,,,,,,,,2006,
XIntAct - 76,"Carey, S., Zaitchik, D., & Bascandziev, I. (2015). Theories of development: In dialog with Jean Piaget. Developmental Review, 38, 36–54. http://doi.org/10.1016/j.dr.2015.07.003 ",database_search,no,x,,,,,,,Theories of development: In dialog with Jean Piaget,,"Carey, Susan; Zaitchik, Deborah; Bascandziev, Igor",Developmental Review,,,,10.1016/j.dr.2015.07.003,,,,2015,
XIntAct - 77,"Carey, S. (2000). The Origin of Concepts. Journal of Cognition and Development, 1(1), 37–41. http://doi.org/10.1207/S15327647JCD0101N_3 ",database_search,no,x,,,,,,,The Origin of Concepts,,"Carey, Susan",Journal of Cognition and Development,,,,10.1207/S15327647JCD0101N_3,,,,2000,
XIntAct - 78,"Carpenter, M., Akhtar, N., & Tomasello, M. (1998). Fourteen through 18-month-old infants differentially imitate intentional and accidental actions. Infant Behavior & Development, 21(2), 315–330. http://doi.org/10.1016/S0163-6383(98)90009-1",database_search,no,x,,,,,,,Fourteen through 18-month-old infants differentially imitate intentional and accidental actions,,"Carpenter, M.; Akhtar, N.; Tomasello, M.",Infant Behavior & Development,,,,10.1016/S0163-6383(98)90009-1,,,,1998,
XIntAct - 79,"Carpenter, M., Nagell, K., & Tomasello, M. (1998). Social cognition, joint attention, and communicative competence from 9 to 15 months of age. Monographs of the Society for Research in Child Development, 63(4), V–143.",database_search,no,x,,,,,,,"Social cognition, joint attention, and communicative competence from 9 to 15 months of age",,"Carpenter, M.; Nagell, K.; Tomasello, M.",Monographs of the Society for Research in Child Development,,,,,,,,1998,
XIntAct - 80,"Carpenter, M., Pennington, B. F., & Rogers, S. J. (2001). Understanding of others’ intentions in children with autism. Journal of Autism and Developmental Disorders, 31(6), 589–599. http://doi.org/10.1023/A:1013251112392",database_search,no,x,,,,,,,Understanding of others' intentions in children with autism,,"Carpenter, M.; Pennington, B. F.; Rogers, S. J.",Journal of Autism and Developmental Disorders,,,,10.1023/A:1013251112392,,,,2001,
XIntAct - 81,"Carpenter, M., Pennington, B. F., & Rogers, S. J. (2003). The understanding of actions and intentions in autism - Response. Journal of Autism and Developmental Disorders, 33(5), 547–549. http://doi.org/10.1023/A:1025891814697",database_search,no,x,,,,,,,The understanding of actions and intentions in autism - Response,,"Carpenter, M.; Pennington, B. F.; Rogers, S. J.",Journal of Autism and Developmental Disorders,,,,10.1023/A:1025891814697,,,,2003,
XIntAct - 82,"Carruthers, P. (2013). Mindreading in Infancy. Mind & Language, 28(2), 141–172. http://doi.org/10.1111/mila.12014",database_search,yes,x,,,,,,,Mindreading in Infancy,,"Carruthers, Peter",Mind & Language,,,,10.1111/mila.12014,,,,2013,
XIntAct - 83,"Castelli, F. (2006). The Valley task: Understanding intention from goal-directed motion in typical development and autism. British Journal of Developmental Psychology, 24, 655–668. http://doi.org/10.1348/026151005X54209",database_search,no,x,,,,,,,The Valley task: Understanding intention from goal-directed motion in typical development and autism,,"Castelli, Fulvia",British Journal of Developmental Psychology,,,,10.1348/026151005X54209,,,,2006,
XIntAct - 84,"Cesana-Arlotti, N., Teglas, E., & Bonatti, L. L. (2012). The Probable and the Possible at 12 Months: Intuitive Reasoning about the Uncertain Future. In F. Xu & T. Kushnir (Eds.), Rational Constructivism in Cognitive Development (Vol. 43, pp. 1–25).",database_search,yes,x,,,,,,,The Probable and the Possible at 12 Months: Intuitive Reasoning about the Uncertain Future,,"Cesana-Arlotti, Nicolo; Teglas, Erno; Bonatti, Luca L.",Rational Constructivism in Cognitive Development,,,,,,,,2012,
XIntAct - 85,"Chiang, W. C., & Wynn, K. (2000). Infants’ tracking of objects and collections. Cognition, 77(3), 169–195. http://doi.org/10.1016/S0010-0277(00)00091-3",database_search,no,x,,,,,,,Infants' tracking of objects and collections,,"Chiang, W. C.; Wynn, K.",Cognition,,,,10.1016/S0010-0277(00)00091-3,,,,2000,
XIntAct - 86,"Childers, J. B., & Echols, C. H. (2004). 2(1)/(2)-year-old children use animacy and syntax to learn a new noun. Infancy, 5(1), 109–125. http://doi.org/10.1207/s15327078in0501_5",database_search,no,x,,,,,,,2(1)/(2)-year-old children use animacy and syntax to learn a new noun,,"Childers, J. B.; Echols, C. H.",Infancy,,,,10.1207/s15327078in0501_5,,,,2004,
XIntAct - 87,"Chisholm, J. S. (2003). Uncertainty, contingency, and attachment - A life history theory of theory of mind. (K. Sterelyn & J. Fitness, Eds.).",database_search,no,x,,,,,,,"Uncertainty, contingency, and attachment - A life history theory of theory of mind",,"Chisholm, J. S.",,,,,,,,,2003,
XIntAct - 88,"Cipolotti, L., Robinson, G., Blair, J., & Frith, U. (1999). Fractionation of visual memory: Evidence from a case with multiple neurodevelopmental impairments. Neuropsychologia, 37(4), 455–465. http://doi.org/10.1016/S0028-3932(98)00086-4",database_search,no,x,,,,,,,Fractionation of visual memory: Evidence from a case with multiple neurodevelopmental impairments,,"Cipolotti, L.; Robinson, G.; Blair, J.; Frith, U.",Neuropsychologia,,,,10.1016/S0028-3932(98)00086-4,,,,1999,
XIntAct - 89,"Cobley, P. (2010). THE ROUTLEDGE COMPANION TO SEMIOTICS INTRODUCTION. Routledge Companion to Semiotics, 3–+.",database_search,no,x,,,,,,,THE ROUTLEDGE COMPANION TO SEMIOTICS INTRODUCTION,,"Cobley, Paul",Routledge Companion to Semiotics,,,,,,,,2010,
XIntAct - 90,"Cohen, E. (2010). Anthropology of knowledge. Journal of the Royal Anthropological Institute, 16, S193–S202.",database_search,yes,x,,,,,,,Anthropology of knowledge,,"Cohen, Emma",Journal of the Royal Anthropological Institute,,,,,,,,2010,
XIntAct - 91,"Corbey, R., & Lanjouw, A. (Eds.). (2013). The Politics of Species Reshaping our Relationships with Other Animals Preface. Politics of Species: Reshaping Our Relationships with Other Animals, XIII–+.",database_search,no,x,,,,,,,The Politics of Species Reshaping our Relationships with Other Animals Preface,,,Politics of Species: Reshaping Our Relationships with Other Animals,,,,,,,,2013,
XIntAct - 92,"Crick, C., & Scassellati, B. (2008). Inferring Narrative and Intention from Playground Games.",database_search,no,x,,,,,,,Inferring Narrative and Intention from Playground Games,,"Crick, Christopher; Scassellati, Brian",,,,,,,,,2008,
XIntAct - 93,"Csibra, G., Biro, S., Koos, O., & Gergely, G. (2003). One-year-old infants use teleological representations of actions productively. Cognitive Science, 27(1), 111–133.",database_search,yes,include,yes,,exclude,testing whether presence of (occluded) obstacle is inferred from action (not whether action is made rational by presence/absence of obstacle),,,One-year-old infants use teleological representations of actions productively,http://onlinelibrary.wiley.com/doi/10.1207/s15516709cog2701_4/abstract?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,"Csibra, G.; Biro, S.; Koos, O.; Gergely, G.",Cognitive Science,,,,,,,,2003,
XIntAct - 94,"Csibra, G. (2008). Goal attribution to inanimate agents by 6.5-month-old infants. Cognition, 107(2), 705–717. http://doi.org/10.1016/j.cognition.2007.08.001",database_search,yes,x,,,,,,,Goal attribution without agency cues: the perception of 'pure reason' in infancy,,"Csibra, G.; Gergely, G.; Biro, S.; Koos, O.; Brockbank, M.",Cognition,,,,10.1016/S0010-0277(99)00039-6,,,,1999,
XIntAct - 95,"Csibra, G., & Gergely, G. (2006). Social learning and social cognition: The case for pedagogy. In Y. Munakata & M. H. Johnson (Eds.), Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi (pp. 249–274). ",database_search,no,x,,,,,,,Social learning and social cognition: The case for pedagogy,,"Csibra, G.; Gergely, G.",Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi,,,,,,,,2006,
XIntAct - 96,"Csibra, G. (2003). Teleological and referential understanding of action in infancy. Philosophical Transactions of the Royal Society B-Biological Sciences, 358(1431), 447–458. http://doi.org/10.1098/rstb.2002.1235 ",database_search,yes,include,yes,,exclude,is a review of studies,,,Teleological and referential understanding of action in infancy,http://www.cbcd.bbk.ac.uk/people/scientificstaff/gergo/pub/index.html/pub/csibra.2003.pdf,"Csibra, G.",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2002.1235,,,,2003,
XIntAct - 97,"Csibra, G., & Gergely, G. (1998). The teleological origins of mentalistic action explanations: A developmental hypothesis. Developmental Science, 1(2), 255–259. http://doi.org/10.1111/1467-7687.00039 ",database_search,yes,x,,,,,,,The teleological origins of mentalistic action explanations: A developmental hypothesis,,"Csibra, Gergely; Gergely, Gyoergy",Developmental Science,,,,10.1111/1467-7687.00039,,,,1998,
XIntAct - 98,"Csibra, G., & Gergely, G. (2007). “Obsessed with goals”: Functions and mechanisms of teleological interpretation of actions in humans. Acta Psychologica, 124(1), 60–78. http://doi.org/10.1016/j.actpsy.2006.09.007",database_search,yes,x,,,,,,,Obsessed with goals': Functions and mechanisms of teleological interpretation of actions in humans,,"Csibra, Gergely; Gergely, Gyorgy",Acta Psychologica,,,,10.1016/j.actpsy.2006.09.007,,,,2007,
IntAct - 1,"Csibra, G., Gergely, G., Biro, S., Koos, O., & Brockbank, M. (1999). Goal attribution without agency cues: the perception of “pure reason” in infancy. Cognition, 72(3), 237–267. http://doi.org/10.1016/S0010-0277(99)00039-6",database_search,yes,include,yes,,include,,include,mean looking time (and SE) for test phase ; no data provided for dishabituation,Goal attribution to inanimate agents by 6.5-month-old infants,http://www.sciencedirect.com/science/article/pii/S0010027799000396,"Csibra, Gergely",Cognition,,,,10.1016/j.cognition.2007.08.001,,,,2008,
XIntAct - 99,"Currie, G., & Jureidini, J. (2004). Narrative and coherence. Mind & Language, 19(4), 409–427. http://doi.org/10.1111/j.0268-1064.2004.00266.x",database_search,no,x,,,,,,,Narrative and coherence,,"Currie, G.; Jureidini, J.",Mind & Language,,,,10.1111/j.0268-1064.2004.00266.x,,,,2004,
XIntAct - 100,"Danks, D. (2014). “Free-Range” Cognition. Unifying the Mind: Cognitive Representations as Graphical Models, 1–+.",database_search,no,x,,,,,,,"""Free-Range"" Cognition",,"Danks, David",Unifying the Mind: Cognitive Representations as Graphical Models,,,,,,,,2014,
XIntAct - 101,"Daum, M. M., Attig, M., Gunawan, R., Prinz, W., & Gredeback, G. (2012). Actions seen through babies’ eyes: a dissociation between looking time and predictive gaze. Frontiers in Psychology, 3, 370. http://doi.org/10.3389/fpsyg.2012.00370",database_search,no,x,,,,,,,Actions seen through babies' eyes: a dissociation between looking time and predictive gaze,,"Daum, Moritz M.; Attig, Manja; Gunawan, Ronald; Prinz, Wolfgang; Gredeback, Gustaf",Frontiers in Psychology,,,,10.3389/fpsyg.2012.00370,,,,2012,
XIntAct - 102,"Daum, M. M., Prinz, W., & Aschersleben, G. (2008). Encoding the goal of an object-directed but uncompleted reaching action in 6-and 9-month-old infants. Developmental Science, 11(4), 607–619. http://doi.org/10.1111/j.1467-7687.2008.00705.x",database_search,no,x,,,,,,,Encoding the goal of an object-directed but uncompleted reaching action in 6-and 9-month-old infants,,"Daum, Moritz M.; Prinz, Wolfgang; Aschersleben, Gisa",Developmental Science,,,,10.1111/j.1467-7687.2008.00705.x,,,,2008,
XIntAct - 103,"Daum, M. M., Zmyj, N., & Aschersleben, G. (2008). Early Ontogeny of Action Perception and Control. In F. Morganti, A. Carassa, & G. Riva (Eds.), Enacting Intersubjectivity: A Cognitive and Social Perspective on the Study of Interactions (Vol. 10, pp. 175–186).",database_search,yes,x,,,,,,,Early Ontogeny of Action Perception and Control,,"Daum, Moritz M.; Zmyj, Norbert; Aschersleben, Gisa",Enacting Intersubjectivity: A Cognitive and Social Perspective on the Study of Interactions,,,,,,,,2008,
XIntAct - 104,"Deak, G. O. (2000). Hunting the fox of word learning: Why “constraints” fail to capture it. Developmental Review, 20(1), 29–80. http://doi.org/10.1006/drev.1999.0494",database_search,no,x,,,,,,,"Hunting the fox of word learning: Why ""constraints"" fail to capture it",,"Deak, G. O.",Developmental Review,,,,10.1006/drev.1999.0494,,,,2000,
XIntAct - 105,"DeCruz, H., & DeSmedt, J. (2015). Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion.",database_search,no,x,,,,,,,Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion,,"DeCruz, H.; DeSmedt, J.",,,,,,,,,2015,
XIntAct - 106,"Defeyter, M. A., & German, T. P. (2003). Acquiring an understanding of design: evidence from children’s insight problem solving. Cognition, 89(2), 133–155. http://doi.org/10.1016/S0010-0277(03)00098-2",database_search,yes,x,,,,,,,Acquiring an understanding of design: evidence from children's insight problem solving,,"Defeyter, M. A.; German, T. P.",Cognition,,,,10.1016/S0010-0277(03)00098-2,,,,2003,
XIntAct - 107,"Dejonckheere, P. J. N., Smitsman, A. W., & Deneve, L. V. (2006). Development of the perception of object containment in 9-to 16-month-olds. British Journal of Developmental Psychology, 24, 709–725. http://doi.org/10.1348/026151005X64686",database_search,yes,x,,,,,,,Development of the perception of object containment in 9-to 16-month-olds,,"Dejonckheere, Peter J. N.; Smitsman, Ad W.; Deneve, Leni Verhofstadt",British Journal of Developmental Psychology,,,,10.1348/026151005X64686,,,,2006,
